date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:15:57	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/jquery.waypoints.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:58	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/jquery.stellar.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/jquery.stellar.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:58	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/owl.carousel.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/owl.carousel.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:58	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/jquery.magnific-popup.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:59	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/aos.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/aos.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:59	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/jquery.animateNumber.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/jquery.animateNumber.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:59	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/scrollax.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/scrollax.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:15:59	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/bootstrap-datepicker.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:16:00	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/jquery.timepicker.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/jquery.timepicker.min.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:16:00	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/google-map.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/google-map.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:16:01	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/images/js/main.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/images/js/main.html	(from https://kuldippatel.dev/css/images/me.jpg)
12:16:01	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/open-iconic-bootstrap.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/open-iconic-bootstrap.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:01	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/animate.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/animate.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:01	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/owl.carousel.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/owl.carousel.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:02	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/owl.theme.default.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/owl.theme.default.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:02	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/magnific-popup.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/magnific-popup.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:03	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/aos.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/aos.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:03	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/ionicons.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/ionicons.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:03	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/bootstrap-datepicker.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/bootstrap-datepicker.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:04	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/jquery.timepicker.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/jquery.timepicker.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:04	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/flaticon.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/flaticon.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:04	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/icomoon.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/icomoon.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:05	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/css/style.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/css/style.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:05	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/images/me.jpg	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/images/me.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:05	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/images/me-Full.png	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/images/me-Full.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:05	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/images/waresponder.png	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/images/waresponder.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:06	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/portfolio-single.html	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/portfolio-single.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:06	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/images/vs2018.png	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/images/vs2018.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:06	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/portfoli-singleo.html	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/portfoli-singleo.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:06	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:07	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery-migrate-3.0.1.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery-migrate-3.0.1.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:07	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/popper.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/popper.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:07	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/bootstrap.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/bootstrap.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:08	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.easing.1.3.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.easing.1.3.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:08	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.waypoints.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:08	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.stellar.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.stellar.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:08	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/owl.carousel.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/owl.carousel.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:09	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.magnific-popup.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:09	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/aos.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/aos.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:09	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.animateNumber.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.animateNumber.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:10	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/scrollax.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/scrollax.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:10	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/bootstrap-datepicker.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:11	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/jquery.timepicker.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/jquery.timepicker.min.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:11	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/google-map.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/google-map.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:12	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/js/js/main.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/js/js/main.html	(from https://kuldippatel.dev/css/js/jquery.min.js)
12:16:13	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/open-iconic-bootstrap.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/open-iconic-bootstrap.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:13	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/animate.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/animate.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:13	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/owl.carousel.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/owl.carousel.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:13	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/owl.theme.default.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/owl.theme.default.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:14	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/magnific-popup.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/magnific-popup.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:14	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/aos.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/aos.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:14	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/ionicons.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/ionicons.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:15	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/bootstrap-datepicker.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/bootstrap-datepicker.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:15	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/jquery.timepicker.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/jquery.timepicker.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:15	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/flaticon.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/flaticon.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:16	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/icomoon.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/icomoon.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:16	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/css/style.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/css/style.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:16	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/images/me.jpg	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/images/me.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:16	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/images/me-Full.png	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/images/me-Full.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:17	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/images/waresponder.png	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/images/waresponder.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:17	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/portfolio-single.html	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/portfolio-single.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:17	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/images/vs2018.png	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/images/vs2018.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:18	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/portfoli-singleo.html	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/portfoli-singleo.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:18	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:18	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery-migrate-3.0.1.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery-migrate-3.0.1.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:18	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/popper.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/popper.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:19	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/bootstrap.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/bootstrap.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:19	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.waypoints.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:19	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.easing.1.3.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.easing.1.3.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:20	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.stellar.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.stellar.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:20	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/owl.carousel.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/owl.carousel.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:21	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.magnific-popup.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:21	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/aos.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/aos.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:21	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.animateNumber.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.animateNumber.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:21	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/scrollax.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/scrollax.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:22	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/bootstrap-datepicker.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:22	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/jquery.timepicker.min.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/jquery.timepicker.min.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:22	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/google-map.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/google-map.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:23	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/css/js/main.js	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/css/js/main.html	(from https://kuldippatel.dev/css/css/css/open-iconic-bootstrap.min.css)
12:16:23	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/images/css/open-iconic-bootstrap.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/images/css/open-iconic-bootstrap.min.html	(from https://kuldippatel.dev/css/css/images/me.jpg)
12:16:24	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/images/css/animate.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/images/css/animate.html	(from https://kuldippatel.dev/css/css/images/me.jpg)
12:16:24	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/images/css/owl.carousel.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/images/css/owl.carousel.min.html	(from https://kuldippatel.dev/css/css/images/me.jpg)
12:16:24	19767/19767	---MCZ	200	added ('OK')	text/html	etag:%224e5712341f5af65aa5805274d454215b-ssl-df%22	https://kuldippatel.dev/css/css/images/css/owl.theme.default.min.css	C:/My%20Web%20Sites/Naza/kuldippatel.dev/css/css/images/css/owl.theme.default.min.html	(from https://kuldippatel.dev/css/css/images/me.jpg)
